controller_time_s,frame_idx,head_image,wrist_image
1493.5939999999998,1,frame_00001.png,frame_00001.png
1493.7939999999999,2,frame_00002.png,frame_00002.png
1493.894,3,frame_00003.png,frame_00003.png
1493.994,4,frame_00004.png,frame_00004.png
1494.0939999999998,5,frame_00005.png,frame_00005.png
1494.194,6,frame_00006.png,frame_00006.png
1494.2939999999999,7,frame_00007.png,frame_00007.png
1494.394,8,frame_00008.png,frame_00008.png
1494.494,9,frame_00009.png,frame_00009.png
1494.5939999999998,10,frame_00010.png,frame_00010.png
1494.694,11,frame_00011.png,frame_00011.png
1494.7939999999999,12,frame_00012.png,frame_00012.png
1494.894,13,frame_00013.png,frame_00013.png
1494.994,14,frame_00014.png,frame_00014.png
1495.0939999999998,15,frame_00015.png,frame_00015.png
1495.194,16,frame_00016.png,frame_00016.png
1495.2939999999999,17,frame_00017.png,frame_00017.png
1495.394,18,frame_00018.png,frame_00018.png
1495.494,19,frame_00019.png,frame_00019.png
1495.5939999999998,20,frame_00020.png,frame_00020.png
1495.694,21,frame_00021.png,frame_00021.png
1495.7939999999999,22,frame_00022.png,frame_00022.png
1495.894,23,frame_00023.png,frame_00023.png
1495.994,24,frame_00024.png,frame_00024.png
1496.0939999999998,25,frame_00025.png,frame_00025.png
1496.194,26,frame_00026.png,frame_00026.png
1496.2939999999999,27,frame_00027.png,frame_00027.png
1496.394,28,frame_00028.png,frame_00028.png
1496.494,29,frame_00029.png,frame_00029.png
1496.5939999999998,30,frame_00030.png,frame_00030.png
1496.694,31,frame_00031.png,frame_00031.png
1496.7939999999999,32,frame_00032.png,frame_00032.png
1496.894,33,frame_00033.png,frame_00033.png
1496.994,34,frame_00034.png,frame_00034.png
1497.0939999999998,35,frame_00035.png,frame_00035.png
1497.194,36,frame_00036.png,frame_00036.png
1497.2939999999999,37,frame_00037.png,frame_00037.png
1497.394,38,frame_00038.png,frame_00038.png
1497.494,39,frame_00039.png,frame_00039.png
1497.5939999999998,40,frame_00040.png,frame_00040.png
1497.694,41,frame_00041.png,frame_00041.png
1497.7939999999999,42,frame_00042.png,frame_00042.png
1497.894,43,frame_00043.png,frame_00043.png
1497.994,44,frame_00044.png,frame_00044.png
1498.0939999999998,45,frame_00045.png,frame_00045.png
1498.194,46,frame_00046.png,frame_00046.png
