controller_time_s,frame_idx,head_image,wrist_image
817.63,1,frame_00001.png,frame_00001.png
817.73,2,frame_00002.png,frame_00002.png
817.8299999999999,3,frame_00003.png,frame_00003.png
817.93,4,frame_00004.png,frame_00004.png
818.03,5,frame_00005.png,frame_00005.png
818.13,6,frame_00006.png,frame_00006.png
818.23,7,frame_00007.png,frame_00007.png
818.3299999999999,8,frame_00008.png,frame_00008.png
818.43,9,frame_00009.png,frame_00009.png
818.53,10,frame_00010.png,frame_00010.png
818.63,11,frame_00011.png,frame_00011.png
818.73,12,frame_00012.png,frame_00012.png
818.8299999999999,13,frame_00013.png,frame_00013.png
818.93,14,frame_00014.png,frame_00014.png
819.03,15,frame_00015.png,frame_00015.png
819.13,16,frame_00016.png,frame_00016.png
819.23,17,frame_00017.png,frame_00017.png
819.3299999999999,18,frame_00018.png,frame_00018.png
819.43,19,frame_00019.png,frame_00019.png
819.53,20,frame_00020.png,frame_00020.png
819.63,21,frame_00021.png,frame_00021.png
819.73,22,frame_00022.png,frame_00022.png
819.8299999999999,23,frame_00023.png,frame_00023.png
819.93,24,frame_00024.png,frame_00024.png
820.03,25,frame_00025.png,frame_00025.png
820.13,26,frame_00026.png,frame_00026.png
820.23,27,frame_00027.png,frame_00027.png
820.3299999999999,28,frame_00028.png,frame_00028.png
820.43,29,frame_00029.png,frame_00029.png
820.53,30,frame_00030.png,frame_00030.png
820.63,31,frame_00031.png,frame_00031.png
820.73,32,frame_00032.png,frame_00032.png
820.8299999999999,33,frame_00033.png,frame_00033.png
820.93,34,frame_00034.png,frame_00034.png
821.03,35,frame_00035.png,frame_00035.png
821.13,36,frame_00036.png,frame_00036.png
821.23,37,frame_00037.png,frame_00037.png
821.3299999999999,38,frame_00038.png,frame_00038.png
821.43,39,frame_00039.png,frame_00039.png
821.53,40,frame_00040.png,frame_00040.png
821.63,41,frame_00041.png,frame_00041.png
821.73,42,frame_00042.png,frame_00042.png
821.8299999999999,43,frame_00043.png,frame_00043.png
821.93,44,frame_00044.png,frame_00044.png
822.03,45,frame_00045.png,frame_00045.png
822.13,46,frame_00046.png,frame_00046.png
822.23,47,frame_00047.png,frame_00047.png
822.3299999999999,48,frame_00048.png,frame_00048.png
822.43,49,frame_00049.png,frame_00049.png
822.53,50,frame_00050.png,frame_00050.png
822.63,51,frame_00051.png,frame_00051.png
822.73,52,frame_00052.png,frame_00052.png
822.8299999999999,53,frame_00053.png,frame_00053.png
822.93,54,frame_00054.png,frame_00054.png
823.03,55,frame_00055.png,frame_00055.png
823.13,56,frame_00056.png,frame_00056.png
823.23,57,frame_00057.png,frame_00057.png
823.3299999999999,58,frame_00058.png,frame_00058.png
823.43,59,frame_00059.png,frame_00059.png
823.53,60,frame_00060.png,frame_00060.png
823.63,61,frame_00061.png,frame_00061.png
