controller_time_s,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,gripper_state,gripper_event_counter
1412.524,-0.4479512020105847,-0.4779442806699863,0.33979644695649913,1.1351770901039415,2.893853501091003,-0.026791571355422174,0,0
1412.624,-0.44795403254127647,-0.4779591659620019,0.3397655822755414,1.135084652418658,2.8938652650723964,-0.026727637312288766,0,0
1412.724,-0.4479234620421921,-0.47797144636870453,0.33978255631260784,1.135036052278253,2.893886433162883,-0.026762159253612836,0,0
1412.8239999999998,-0.44790342864582977,-0.4779415116189565,0.3396870485464296,1.1350351402351342,2.893802263631959,-0.02648657772502504,0,0
1412.924,-0.4478832666459687,-0.477956440139162,0.3396593054419528,1.1349626081364248,2.8937801350790067,-0.026394618261224242,0,0
1413.024,-0.44790818853761033,-0.4779388115902511,0.3396777295771958,1.1350385338653388,2.8937963425842614,-0.02646282019094839,0,0
1413.124,-0.44789936491328314,-0.47794567636059465,0.33968936551009754,1.135019118506477,2.893815729069875,-0.026509291801855694,0,0
1413.224,-0.4479230790922489,-0.4779253544419211,0.3396666590891257,1.1350777750699388,2.8937761009119867,-0.026396383278496343,0,0
1413.3239999999998,-0.4479088127034671,-0.4779326597221606,0.33967415700261483,1.1350474163276418,2.893800892611923,-0.0263908389644157,0,0
1413.424,-0.44790411240560873,-0.4779298133846001,0.33966292629459416,1.1350712869162123,2.89380838387327,-0.02637371296445902,0,0
1413.524,-0.4478923192016251,-0.47794351820039066,0.33967854922789065,1.135002578944092,2.893852580780256,-0.026422830300764887,0,0
1413.624,-0.4479102141127441,-0.47793451813861926,0.3396862107053551,1.1350593057391212,2.8938221653845275,-0.026468767749051388,0,0
1413.724,-0.4479061690017044,-0.47794154627564955,0.3396654306597408,1.1350302350495554,2.893825068477683,-0.0263953271689174,0,0
1413.8239999999998,-0.4478993885073697,-0.47793954831899355,0.33966768117762125,1.1349975194088513,2.8938376126022938,-0.026394863366716523,0,0
1413.924,-0.44790778886822946,-0.47793451891329347,0.3396623538698019,1.1350296647490976,2.8938384844251557,-0.02639072945029197,0,0
1414.024,-0.44791011703528116,-0.477935713069264,0.3397122393615951,1.1350323766203296,2.8938808544977417,-0.026477586942409825,0,0
1414.124,-0.44791822476982907,-0.47793038404305277,0.3396827370262733,1.1350395232534154,2.893832945922284,-0.026464770708487604,0,0
1414.224,-0.44789616109022384,-0.4779442626182662,0.3396731195182441,1.1350556093211093,2.8938074037074557,-0.026387553582908785,0,0
1414.3239999999998,-0.447907315021688,-0.47793187964203826,0.3396814509976036,1.1350802060440641,2.8938355633418653,-0.02643765195060218,0,0
1414.424,-0.44789766910417017,-0.4779472346616484,0.33963115812569267,1.134991375129712,2.89380188240436,-0.02630048008523616,0,0
1414.524,-0.4479394860777738,-0.477873869528881,0.3396449589126688,1.135194640554591,2.893764490899925,-0.026248392178279713,0,0
1414.624,-0.44771532181964097,-0.4778928119678172,0.33925870787302737,1.1346779718102205,2.893364561319883,-0.025078833831699197,0,0
1414.724,-0.44655582375879393,-0.4789432639415076,0.3392295544157975,1.131216683181966,2.8945704838811603,-0.025087188381764595,0,0
1414.8239999999998,-0.44328192618717854,-0.4819816368536994,0.3392873235867042,1.1213306169827018,2.8983448662255156,-0.025151230252513566,0,0
1414.924,-0.43609483567989216,-0.48846352282579814,0.3393749728093955,1.0998935982312472,2.90652909077434,-0.024932427877580952,0,0
1415.024,-0.42700670618065795,-0.4963346029939007,0.33960220499622806,1.073216144411671,2.9165822339827905,-0.024832560255521195,0,0
1415.124,-0.41977047421180447,-0.5021096586383987,0.3406092868234593,1.052943114994375,2.9247438567630937,-0.026499786123380036,0,0
1415.224,-0.41380870334687087,-0.5063520756967776,0.34239604515428107,1.0372190131801793,2.9317151444771707,-0.02964627365787599,0,0
1415.3239999999998,-0.4081246977353032,-0.5084855285138282,0.3446194889126407,1.0245452325801583,2.933489072109277,-0.02293901651723794,0,0
1415.424,-0.39921274674854584,-0.5086648675336717,0.3467472488607174,1.007266691433803,2.9237310442102507,0.014864911018018493,0,0
1415.524,-0.38925969348576694,-0.5085625634574086,0.3524930640030004,0.9898951995227752,2.918247675796738,0.042026251424140126,0,0
1415.624,-0.3842511649717025,-0.5082750416512609,0.3635995933449939,0.9854710579286786,2.930131907980152,0.017679653201671107,0,0
1415.724,-0.38186599379054464,-0.5070432223507757,0.3711058347038131,0.9856058897020524,2.9366766845778294,0.0017085496034392896,0,0
1415.8239999999998,-0.38101976669058124,-0.5062469949701102,0.37429913939639164,0.986446155015465,2.939127369011721,-0.004964118349877224,0,0
1415.924,-0.3805188488617829,-0.5058558849011833,0.3731679372250045,0.9859617015299369,2.9379083225365035,-0.0015269603104948704,0,0
1416.024,-0.3788535934417207,-0.5047987719682058,0.3683523517953913,0.9840145764722065,2.9331241625783435,0.011644673675831836,0,0
1416.124,-0.3772418808290435,-0.5043334534497574,0.3637586514675544,0.9811171476036414,2.9293922535264882,0.02301551119148736,0,0
1416.224,-0.3773517041488378,-0.5044095290111074,0.3610042050370319,0.9812383575735688,2.92978678559196,0.021998961971894236,0,0
1416.3239999999998,-0.37844792699166746,-0.5055634672249404,0.35628592180469043,0.9815673098208652,2.9327594801308536,0.01457253851474898,0,0
1416.424,-0.3806223766371654,-0.50759130795538,0.3467401186351071,0.9818447289576573,2.935545015089858,0.007640989924553859,0,0
1416.524,-0.3828692282606269,-0.5097930135295147,0.336074054243193,0.9810615498480136,2.9352814876696813,0.008950895568764824,0,0
1416.624,-0.3817548625772701,-0.5119275389476671,0.3266566896314277,0.9734837539749344,2.9295339943070116,0.029132436692399833,0,0
1416.724,-0.3771230896076707,-0.5155621119600732,0.3203154412358399,0.958436669864263,2.9284389579900783,0.04433295118027215,0,0
1416.8239999999998,-0.3718853996645901,-0.5169824840405098,0.3159202104674108,0.946555535927979,2.927522179003368,0.056396887291419825,0,0
1416.924,-0.3703302955419751,-0.5178506442343127,0.31388760906479657,0.9434992796672831,2.9325023993516273,0.047046341862713094,0,0
1417.024,-0.3720255790623731,-0.519400805438993,0.3145445149847712,0.9460036162543349,2.9425739801501627,0.020381992155898226,0,0
