controller_time_s,frame_idx,head_image,wrist_image
910.226,1,frame_00001.png,frame_00001.png
910.3259999999999,2,frame_00002.png,frame_00002.png
910.4259999999999,3,frame_00003.png,frame_00003.png
910.526,4,frame_00004.png,frame_00004.png
910.626,5,frame_00005.png,frame_00005.png
910.726,6,frame_00006.png,frame_00006.png
910.8259999999999,7,frame_00007.png,frame_00007.png
910.9259999999999,8,frame_00008.png,frame_00008.png
911.026,9,frame_00009.png,frame_00009.png
911.126,10,frame_00010.png,frame_00010.png
911.226,11,frame_00011.png,frame_00011.png
911.3259999999999,12,frame_00012.png,frame_00012.png
911.4259999999999,13,frame_00013.png,frame_00013.png
911.526,14,frame_00014.png,frame_00014.png
911.626,15,frame_00015.png,frame_00015.png
911.726,16,frame_00016.png,frame_00016.png
911.8259999999999,17,frame_00017.png,frame_00017.png
911.9259999999999,18,frame_00018.png,frame_00018.png
912.026,19,frame_00019.png,frame_00019.png
912.126,20,frame_00020.png,frame_00020.png
912.226,21,frame_00021.png,frame_00021.png
912.3259999999999,22,frame_00022.png,frame_00022.png
912.4259999999999,23,frame_00023.png,frame_00023.png
912.526,24,frame_00024.png,frame_00024.png
912.626,25,frame_00025.png,frame_00025.png
912.726,26,frame_00026.png,frame_00026.png
912.8259999999999,27,frame_00027.png,frame_00027.png
912.9259999999999,28,frame_00028.png,frame_00028.png
913.026,29,frame_00029.png,frame_00029.png
913.126,30,frame_00030.png,frame_00030.png
913.226,31,frame_00031.png,frame_00031.png
913.3259999999999,32,frame_00032.png,frame_00032.png
913.4259999999999,33,frame_00033.png,frame_00033.png
913.526,34,frame_00034.png,frame_00034.png
913.626,35,frame_00035.png,frame_00035.png
913.726,36,frame_00036.png,frame_00036.png
913.8259999999999,37,frame_00037.png,frame_00037.png
913.9259999999999,38,frame_00038.png,frame_00038.png
914.026,39,frame_00039.png,frame_00039.png
914.126,40,frame_00040.png,frame_00040.png
914.226,41,frame_00041.png,frame_00041.png
914.3259999999999,42,frame_00042.png,frame_00042.png
914.4259999999999,43,frame_00043.png,frame_00043.png
914.526,44,frame_00044.png,frame_00044.png
914.626,45,frame_00045.png,frame_00045.png
914.726,46,frame_00046.png,frame_00046.png
914.8259999999999,47,frame_00047.png,frame_00047.png
914.9259999999999,48,frame_00048.png,frame_00048.png
915.026,49,frame_00049.png,frame_00049.png
915.126,50,frame_00050.png,frame_00050.png
915.226,51,frame_00051.png,frame_00051.png
915.3259999999999,52,frame_00052.png,frame_00052.png
915.4259999999999,53,frame_00053.png,frame_00053.png
915.526,54,frame_00054.png,frame_00054.png
915.626,55,frame_00055.png,frame_00055.png
915.726,56,frame_00056.png,frame_00056.png
915.8259999999999,57,frame_00057.png,frame_00057.png
915.9259999999999,58,frame_00058.png,frame_00058.png
916.026,59,frame_00059.png,frame_00059.png
916.126,60,frame_00060.png,frame_00060.png
916.226,61,frame_00061.png,frame_00061.png
916.3259999999999,62,frame_00062.png,frame_00062.png
916.4259999999999,63,frame_00063.png,frame_00063.png
916.526,64,frame_00064.png,frame_00064.png
916.626,65,frame_00065.png,frame_00065.png
916.726,66,frame_00066.png,frame_00066.png
916.8259999999999,67,frame_00067.png,frame_00067.png
916.9259999999999,68,frame_00068.png,frame_00068.png
917.026,69,frame_00069.png,frame_00069.png
917.126,70,frame_00070.png,frame_00070.png
917.226,71,frame_00071.png,frame_00071.png
917.3259999999999,72,frame_00072.png,frame_00072.png
917.4259999999999,73,frame_00073.png,frame_00073.png
917.526,74,frame_00074.png,frame_00074.png
